Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
CO;GO;GOIANIA;PERIMETRAL DERIVADOS DE PETROLEO LTDA; 04.984.112/0001-85;AVENIDA PERIMETRAL NORTE;1360;QUADRA75                  LOTE  1/29-E;CAPUAVA;74450-300;DIESEL S10;02/06/2025;6,19;;R$ / litro;VIBRA
CO;GO;GOIANIA;VW - COMERCIO DE COMBUSTIVEIS LTDA; 03.156.892/0001-02;AVENIDA RIO VERDE;1020;QUADRA06                  LOTE  19;PARQUE AMAZONIA;74840-150;DIESEL S10;02/06/2025;6,29;;R$ / litro;IPIRANGA
CO;GO;GOIANIA;AUTO POSTO LUMIAR LTDA; 02.868.460/0001-61;PRACA SANTOS DUMONT;144;QD.57-A  LT.20 E 21;SETOR AEROPORTO;74070-050;DIESEL S10;02/06/2025;6,79;;R$ / litro;IPIRANGA
CO;GO;GOIANIA;AUTO POSTO CRIMEIA LTDA; 01.714.914/0001-87;AVENIDA GOIAS;4118;;SETOR CRIMEIA OESTE;74563-220;DIESEL;02/06/2025;5,69;;R$ / litro;VIBRA
CO;GO;GOIANIA;AUTO POSTO CRIMEIA LTDA; 01.714.914/0001-87;AVENIDA GOIAS;4118;;SETOR CRIMEIA OESTE;74563-220;DIESEL S10;02/06/2025;5,79;;R$ / litro;VIBRA
CO;GO;GOIANIA;POSTO XODO LTDA; 01.595.271/0001-08;AVENIDA ASSIS CHATEUBRIAND;439;;SETOR OESTE;74130-010;DIESEL S10;02/06/2025;6,59;;R$ / litro;BRANCA
CO;GO;GOIANIA;MATA COMERCIO DE COMBUSTIVEIS LTDA; 01.135.540/0001-45;AVENIDA CASTELO BRANCO;1666;QUADRA51                  LOTE  14E;SETOR COIMBRA;74530-010;DIESEL S10;02/06/2025;5,99;;R$ / litro;VIBRA
CO;GO;GOIANIA;AUTO POSTO LESTE LTDA; 01.002.740/0001-20;AVENIDA ANHANGUERA;3121;;S L UNIVERSITARIO;74643-010;DIESEL;02/06/2025;6,45;;R$ / litro;IPIRANGA
CO;GO;GOIANIA;AUTO POSTO LESTE LTDA; 01.002.740/0001-20;AVENIDA ANHANGUERA;3121;;S L UNIVERSITARIO;74643-010;DIESEL S10;02/06/2025;6,49;;R$ / litro;IPIRANGA
CO;GO;GOIANIA;NODA & MACHADO LTDA; 00.391.924/0001-66;AVENIDA T 9;2527;QD 529 LT 8/9;JD AMERICA;74330-160;DIESEL S10;02/06/2025;6,67;;R$ / litro;VIBRA
CO;GO;ITUMBIARA;AUTO POSTO CABORNA LTDA; 25.101.213/0001-30;VIA EXP. MUCIO DE SOUZA REZENDE;4185;;SANTA RITA;75515-490;DIESEL;02/06/2025;5,67;;R$ / litro;BRANCA
CO;GO;ITUMBIARA;AUTO POSTO CABORNA LTDA; 25.101.213/0001-30;VIA EXP. MUCIO DE SOUZA REZENDE;4185;;SANTA RITA;75515-490;DIESEL S10;02/06/2025;5,75;;R$ / litro;BRANCA
NE;MA;PINHEIRO;CONSTRUGAS EMPREENDIMENTOS LTDA - EPP; 35.105.931/0001-39;AVENIDA PAULO RAMOS;528;;CENTRO;65200-000;DIESEL;02/06/2025;6,35;;R$ / litro;BRANCA
NE;MA;PINHEIRO;CONSTRUGAS EMPREENDIMENTOS LTDA - EPP; 35.105.931/0001-39;AVENIDA PAULO RAMOS;528;;CENTRO;65200-000;DIESEL S10;02/06/2025;6,39;;R$ / litro;BRANCA
NE;MA;PINHEIRO;C. BARROS CASTRO & CIA LTDA.; 02.900.938/0001-93;AVENIDA PAULO RAMOS;600;A;CENTRO;65200-000;DIESEL S10;02/06/2025;6,39;;R$ / litro;ALE
NE;MA;PINHEIRO;C. BARROS CASTRO & CIA LTDA.; 02.900.938/0001-93;AVENIDA PAULO RAMOS;600;A;CENTRO;65200-000;DIESEL;02/06/2025;6,39;;R$ / litro;ALE
NE;MA;PINHEIRO;R DE J BECKMAN GUTERRES; 02.596.396/0001-07;AVENIDA TARQUINIO LOPES;1608;;CENTRO;65200-000;DIESEL;02/06/2025;6,35;;R$ / litro;SABBÁ
NE;MA;PINHEIRO;R DE J BECKMAN GUTERRES; 02.596.396/0001-07;AVENIDA TARQUINIO LOPES;1608;;CENTRO;65200-000;DIESEL S10;02/06/2025;6,39;;R$ / litro;SABBÁ
NE;MA;PRESIDENTE DUTRA;N. M. C. DE MELO COMBUSTIVEIS; 07.873.044/0001-75;AVENIDA JOSE OLAVO SAMPAIO;596;;CENTRO;65760-000;DIESEL;02/06/2025;5,80;;R$ / litro;BRANCA
NE;MA;PRESIDENTE DUTRA;N. M. C. DE MELO COMBUSTIVEIS; 07.873.044/0001-75;AVENIDA JOSE OLAVO SAMPAIO;596;;CENTRO;65760-000;DIESEL S10;02/06/2025;5,85;;R$ / litro;BRANCA
